fecha,hora,fecha_completa,nombre,dni,edad,sexo,direccion,barrio,metodo,latitud,longitud,año,mes,dia_semana,antecedentes
1981-09-14,23:46,2011-01-14 23:46,Bautista Quintero Vilar,63440127D,26,Masculino,"Plaça Avenida de Maxi Iniesta, 95, Russafa, Valencia",Russafa,Otros,39.463856,-0.382377,1981,9,Friday,Enfermedad crónica
1981-09-28,20:08,2006-10-22 20:08,Ciríaco Villegas Pardo,34422678G,43,Masculino,"Plaza Paseo Óscar Reyes, 19, Ciutat Vella, Valencia",Ciutat Vella,Precipitación,39.469252,-0.378761,1981,9,Sunday,Problemas económicos
1981-10-05,17:15,2002-07-11 17:15,Edelmiro Carrión-Sastre,61344226Y,27,Masculino,"Avenida Pasadizo Abril Ayllón, 136, Benimaclet, Valencia",Benimaclet,Precipitación,39.491083,-0.368606,1981,10,Thursday,Enfermedad crónica
1981-10-08,17:01,1998-05-02 17:01,Abril Real Sanjuan,77085942Q,46,Femenino,"Calle Rambla Carmina Benavides, 62, L'Eixample, Valencia",L'Eixample,Precipitación,39.473603,-0.362238,1981,10,Saturday,
1981-10-13,05:23,1984-03-13 05:23,Víctor Aller,82017516E,41,Masculino,"Avenida Calle de Hilario Rivera, 102, Quatre Carreres, Valencia",Quatre Carreres,Arma de fuego,39.450211,-0.363783,1981,10,Tuesday,Intento previo
1981-10-20,09:27,2016-09-16 09:27,Anastasia Velasco Nogueira,87054398L,46,Femenino,"Carrer Acceso Berta Romero, 58, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.47024,-0.387131,1981,10,Friday,
1981-11-07,17:22,2022-07-22 17:22,Oriana Macias Guitart,40885967V,59,Femenino,"Plaça Urbanización de Leonardo Sabater, 13, L'Eixample, Valencia",L'Eixample,Precipitación,39.455979,-0.383254,1981,11,Friday,Abuso de sustancias
1981-11-11,20:28,2021-03-17 20:28,Eugenio Giralt Quiroga,85663295W,90,Masculino,"Avenida Pasaje de Mónica Alemany, 66, 3º2, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.467082,-0.383778,1981,11,Wednesday,Duelo reciente
1981-11-14,03:22,1994-08-25 03:22,Mariano del Salmerón,31203129H,49,Masculino,"Carrer Pasaje Guadalupe Molins, 66, Patraix, Valencia",Patraix,Sumersión,39.450466,-0.413716,1981,11,Thursday,Intento previo
1981-11-16,06:16,2023-10-20 06:16,Brígida Mateu Blázquez,91156554X,37,Femenino,"Carrer Avenida de Corona Baeza, 73, Benicalap, Valencia",Benicalap,Intoxicación medicamentosa,39.493368,-0.396722,1981,11,Friday,Depresión diagnosticada
1981-12-14,12:00,2023-10-31 12:00,María Jesús Nayara Pinilla Navarrete,48848936H,67,Femenino,"Plaza Urbanización de Maricela Sobrino, 12, 1ºA, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.487524,-0.396895,1981,12,Tuesday,Enfermedad crónica
1981-12-15,07:44,1986-09-17 07:44,Isidro del Espinosa,31776452C,54,Masculino,"Plaça Camino Lucas Soria, 10, Quatre Carreres, Valencia",Quatre Carreres,Arma de fuego,39.447856,-0.368315,1981,12,Wednesday,Sin antecedentes conocidos
1982-01-10,22:04,1999-01-12 22:04,Cornelio Catalán Paz,18087373N,36,Masculino,"Calle Cañada Nacho Ribes, 56, Russafa, Valencia",Russafa,Ahorcamiento,39.467488,-0.352299,1982,1,Tuesday,Enfermedad crónica
1982-01-16,19:09,1980-02-20 19:09,Gabino Aguado Escudero,88999206Q,30,Masculino,"Plaça Rambla Leandro Mendizábal, 133, L'Eixample, Valencia",L'Eixample,Precipitación,39.462386,-0.362935,1982,1,Wednesday,Duelo reciente
1982-01-27,13:53,2010-09-02 13:53,Nilda Dalila Valenciano Clemente,33496796X,25,Femenino,"Plaza Rambla Cayetano Piñeiro, 83, 1ºA, Jesús, Valencia",Jesús,Precipitación,39.450376,-0.355401,1982,1,Thursday,Sin antecedentes conocidos
1982-02-06,21:08,2006-04-03 21:08,Raúl Nevado Cardona,98824290Y,71,Masculino,"Carrer Rambla de José Ángel Tirado, 96, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.435534,-0.384471,1982,2,Monday,Duelo reciente
1982-02-07,02:24,2006-10-13 02:24,Javi Peláez,35566010Y,50,Masculino,"Carrer Urbanización Susana Cerdá, 63, 6º2, Campanar, Valencia",Campanar,Ahorcamiento,39.485889,-0.407711,1982,2,Friday,Depresión diagnosticada
1982-02-08,04:08,2019-07-20 04:08,Fabiola Ropero Cantero,89211057Z,59,Femenino,"Plaza Glorieta de Marisol Vila, 91, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.442765,-0.392337,1982,2,Saturday,Duelo reciente
1982-02-10,06:52,1984-12-16 06:52,Jesusa Anguita Barrera,88790652A,65,Femenino,"Plaça Calle Lucía Vázquez, 145, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.499631,-0.301565,1982,2,Sunday,Problemas económicos
1982-02-11,02:27,1990-10-16 02:27,Pelayo del Beltrán,56420476G,26,Masculino,"Carrer C. de Teodosio Campoy, 139, L'Eixample, Valencia",L'Eixample,Precipitación,39.459356,-0.391277,1982,2,Tuesday,Abuso de sustancias
1982-02-15,15:22,1986-06-01 15:22,Calisto Anglada Bravo,37765262K,40,Masculino,"Calle Camino Gema Pérez, 30, Benimaclet, Valencia",Benimaclet,Precipitación,39.48018,-0.356808,1982,2,Sunday,Enfermedad crónica
1982-02-23,06:40,2002-03-28 06:40,Clarisa Anastasia Galan Garzón,65350347X,55,Femenino,"Plaça Alameda Jose Francisco Casas, 126, 1º1, El Carme, Valencia",El Carme,Ahorcamiento,39.480712,-0.381348,1982,2,Thursday,Abuso de sustancias
1982-02-26,15:31,2018-12-27 15:31,César Salcedo Sales,58270683E,50,Masculino,"Avenida Ronda de Lino Aparicio, 142, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.462758,-0.381514,1982,2,Thursday,Enfermedad crónica
1982-03-03,12:17,1984-02-12 12:17,María Del Carmen Ros-Cabezas,69691437B,25,Femenino,"Carrer Pasadizo de Macario Santiago, 40, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.458348,-0.351754,1982,3,Sunday,Trastorno bipolar
1982-03-04,10:35,1989-05-29 10:35,Alonso Morata Barba,82286705L,58,Masculino,"Calle Rambla de Joaquina Marí, 89, Ciutat Vella, Valencia",Ciutat Vella,Precipitación,39.485831,-0.377574,1982,3,Monday,Intento previo
1982-03-04,10:39,2005-07-07 10:39,Leoncio Pi Sarabia,83800569T,41,Masculino,"Calle Paseo de Alondra Ochoa, 146, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.482674,-0.350362,1982,3,Thursday,Trastorno bipolar
1982-04-01,01:44,2017-10-23 01:44,Poncio Cobos Redondo,42507072J,61,Masculino,"Calle Pasadizo Visitación Saura, 150, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.468203,-0.367899,1982,4,Monday,Trastorno bipolar
1982-04-07,23:32,2000-10-22 23:32,Rufino Vera Lastra,22086184C,49,Masculino,"Avenida Avenida Leoncio Ribera, 41, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.445101,-0.358828,1982,4,Sunday,Enfermedad crónica
1982-04-09,18:08,1991-12-16 18:08,Aránzazu Vera Garcia,64914054G,56,Femenino,"Calle Cañada Eli Miguel, 119, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.441103,-0.367109,1982,4,Monday,Intento previo
1982-04-22,20:52,1994-04-23 20:52,Petrona Leonor Macías Grau,82144402V,43,Femenino,"Carrer Callejón de Adán Avilés, 40, Malvarrosa, Valencia",Malvarrosa,Otros,39.484434,-0.31419,1982,4,Saturday,Abuso de sustancias
1982-04-23,18:05,2018-11-11 18:05,Bernardino Llopis Morcillo,88634827A,41,Masculino,"Carrer Alameda Ema Colomer, 84, 5ºD, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.468949,-0.332067,1982,4,Sunday,Intento previo
1982-04-23,23:07,2017-12-10 23:07,Nacio Cabeza,35504548T,75,Masculino,"Carrer Camino de Manuelita Cortes, 54, Campanar, Valencia",Campanar,Ahorcamiento,39.497641,-0.406829,1982,4,Sunday,Enfermedad crónica
1982-04-26,21:29,2005-09-11 21:29,Dominga de Sola,28012011N,90,Femenino,"Plaza Pasaje Felicia Izquierdo, 10, 2ºC, La Xerea, Valencia",La Xerea,Ahorcamiento,39.463459,-0.374709,1982,4,Sunday,Intento previo
1982-05-01,16:17,1989-01-05 16:17,Abel Emiliano Coca Castillo,12244945K,23,Masculino,"Carrer Alameda María Ángeles Coloma, 96, 8º2, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.471913,-0.36291,1982,5,Thursday,
1982-05-02,08:55,2024-03-28 08:55,Loida Canales Sans,40838737Y,23,Femenino,"Carrer Avenida Alba Sanabria, 85, El Carme, Valencia",El Carme,Arma de fuego,39.477008,-0.373081,1982,5,Thursday,Enfermedad crónica
1982-05-05,22:37,2010-06-13 22:37,Virgilio Palmer-Barrera,84264220V,27,Masculino,"Plaza Acceso Conrado Pedrero, 81, El Cabanyal, Valencia",El Cabanyal,Intoxicación medicamentosa,39.456718,-0.331644,1982,5,Sunday,Problemas económicos
1982-05-08,23:17,2000-03-29 23:17,Tristán de Bayona,35805259D,69,Masculino,"Plaça Paseo de Ricardo Moliner, 88, Benimaclet, Valencia",Benimaclet,Precipitación,39.491935,-0.373843,1982,5,Wednesday,
1982-05-14,06:10,1985-10-14 06:10,Hipólito Bustamante,76185975Q,29,Masculino,"Avenida Alameda de Pastora Santana, 147, El Cabanyal, Valencia",El Cabanyal,Precipitación,39.45811,-0.306723,1982,5,Monday,Problemas económicos
1982-05-19,14:17,2000-02-14 14:17,Gregorio Tomas Campillo,41611127X,65,Masculino,"Calle Pasaje de Ramona Matas, 48, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.449727,-0.349668,1982,5,Monday,Duelo reciente
1982-06-05,21:15,2014-07-21 21:15,Teo Paz,60905625S,53,Masculino,"Avenida Avenida de Epifanio Gonzalez, 1, Campanar, Valencia",Campanar,Otros,39.49574,-0.376972,1982,6,Monday,Enfermedad crónica
1982-06-13,10:25,2012-12-23 10:25,Adrián Palma Gárate,57572279J,34,Masculino,"Avenida Rambla de Damián Amigó, 28, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.445393,-0.353301,1982,6,Sunday,Trastorno bipolar
1982-06-20,19:40,2016-01-06 19:40,Emiliana Odalis Marquez Almeida,51738753T,43,Femenino,"Plaza C. Concha Palomar, 61, 2ºD, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.461012,-0.353386,1982,6,Wednesday,Intento previo
1982-06-25,18:24,1999-05-28 18:24,Augusto Cabrera,86970753W,69,Masculino,"Carrer Cañada Javi Botella, 82, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.459436,-0.35563,1982,6,Friday,Problemas económicos
1982-06-27,06:00,1999-09-05 06:00,Carmelo Sánchez Bautista,24357588J,54,Masculino,"Plaza Ronda de Matías Jara, 65, Quatre Carreres, Valencia",Quatre Carreres,Precipitación,39.436702,-0.362284,1982,6,Sunday,Problemas económicos
1982-07-01,22:28,2015-03-23 22:28,Casemiro Criado Ayala,92424037D,51,Masculino,"Carrer Camino de Débora Blazquez, 119, 7º2, Russafa, Valencia",Russafa,Ahorcamiento,39.466565,-0.374159,1982,7,Monday,Problemas económicos
1982-07-04,18:25,2014-11-01 18:25,Rodolfo Amo-Lastra,96574622Z,44,Masculino,"Calle Camino de Jaime Romeu, 28, Patraix, Valencia",Patraix,Precipitación,39.449598,-0.402867,1982,7,Saturday,Duelo reciente
1982-07-13,21:00,1991-08-09 21:00,Jaime Gracia,53544301W,36,Masculino,"Plaça Paseo Lorena Garrido, 132, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.487936,-0.340241,1982,7,Friday,Intento previo
1982-07-17,07:54,1987-06-19 07:54,Francisco Jose del Rodrigo,35925669Z,39,Masculino,"Carrer Paseo de Fausto Benavent, 66, La Xerea, Valencia",La Xerea,Ahorcamiento,39.476116,-0.364461,1982,7,Friday,Problemas económicos
1982-07-21,00:35,2019-10-28 00:35,Donato Requena Escolano,28450513L,42,Masculino,"Calle Acceso de Reinaldo Rosa, 136, 4ºA, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.454245,-0.379193,1982,7,Monday,Sin antecedentes conocidos
1982-07-22,23:32,2011-05-28 23:32,Rodolfo Cervantes Jaume,61532114F,90,Masculino,"Plaza Plaza Hernando Mata, 116, La Xerea, Valencia",La Xerea,Arma de fuego,39.472379,-0.383325,1982,7,Saturday,Enfermedad crónica
1982-08-04,07:54,2018-02-11 07:54,Edgardo Norberto Cerro Caballero,30112846G,68,Masculino,"Plaça Urbanización de Fanny Falcón, 93, 2ºA, Campanar, Valencia",Campanar,Arma de fuego,39.504043,-0.397988,1982,8,Sunday,
1982-08-06,23:41,1992-06-17 23:41,Apolonia de Almazán,75581613W,59,Femenino,"Plaça Callejón de Goyo Carvajal, 63, L'Eixample, Valencia",L'Eixample,Precipitación,39.482718,-0.371577,1982,8,Wednesday,Enfermedad crónica
1982-08-11,17:44,2019-07-14 17:44,Ramón Peralta Castillo,53038948M,74,Masculino,"Plaza Avenida Ciro Rosales, 113, Poblats Marítims, Valencia",Poblats Marítims,Arma de fuego,39.448938,-0.308886,1982,8,Sunday,Abuso de sustancias
1982-08-17,02:08,2005-07-11 02:08,Gregorio Demetrio Reig Arranz,15402922Y,33,Masculino,"Plaza Glorieta de José Haro, 143, Poblats Marítims, Valencia",Poblats Marítims,Precipitación,39.466979,-0.3178,1982,8,Monday,Duelo reciente
1982-09-06,16:58,1999-03-01 16:58,Alonso Giménez Prats,95295586P,51,Masculino,"Avenida Camino de Amanda Águila, 131, La Xerea, Valencia",La Xerea,Intoxicación medicamentosa,39.471471,-0.387532,1982,9,Monday,Sin antecedentes conocidos
1982-09-06,22:47,2024-08-19 22:47,Cayetano Pelayo Mesa,32059232S,56,Masculino,"Plaza C. Simón Santiago, 12, Russafa, Valencia",Russafa,Ahorcamiento,39.448645,-0.35848,1982,9,Monday,Abuso de sustancias
1982-09-13,08:20,2008-06-09 08:20,Mateo Puga Bernat,79616482G,65,Masculino,"Carrer Avenida Adora Landa, 53, Benimaclet, Valencia",Benimaclet,Precipitación,39.495603,-0.364923,1982,9,Monday,Enfermedad crónica
1982-09-14,20:58,2004-09-25 20:58,Evaristo Ugarte Carmona,29374563K,48,Masculino,"Carrer Via de Enrique Arrieta, 105, 7ºB, Russafa, Valencia",Russafa,Precipitación,39.467357,-0.360601,1982,9,Saturday,Depresión diagnosticada
1982-09-16,17:32,2009-03-18 17:32,Natanael Cornejo,50162553J,34,Masculino,"Plaça Cuesta de Julieta Piquer, 36, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.443534,-0.410077,1982,9,Wednesday,
1982-10-13,16:40,2025-04-20 16:40,Marcio del Ribas,75697427B,49,Masculino,"Calle Callejón Venceslás Rodrigo, 148, 3ºC, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.45398,-0.371423,1982,10,Sunday,Duelo reciente
1982-10-18,12:59,1991-07-23 12:59,Guiomar Otero Rocha,62738860N,39,Femenino,"Plaza Camino Chita Murcia, 126, Malvarrosa, Valencia",Malvarrosa,Precipitación,39.463811,-0.308244,1982,10,Tuesday,Abuso de sustancias
1982-10-20,09:58,2025-01-25 09:58,Nicolás Guillen Soto,48824283K,55,Masculino,"Calle Camino de Rico Pera, 103, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.466556,-0.367391,1982,10,Saturday,Duelo reciente
1982-10-22,04:02,1997-04-07 04:02,Bernabé Sanz-Pedrosa,19031632Y,55,Masculino,"Calle C. Alberto Lamas, 9, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.488029,-0.331561,1982,10,Monday,Enfermedad crónica
1982-11-01,13:30,2009-10-17 13:30,Bernardino Robledo Zorrilla,60903955R,55,Masculino,"Avenida Plaza de Félix Lara, 77, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.454878,-0.355598,1982,11,Saturday,Depresión diagnosticada
1982-11-22,16:03,2023-06-14 16:03,Maximino Simó Matas,67337891D,67,Masculino,"Avenida Paseo Nacio Giralt, 134, 5ºC, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.45046,-0.373069,1982,11,Wednesday,Duelo reciente
1982-11-26,01:30,2025-10-16 01:30,Eusebia Tomasa Cabrera Sacristán,94457912V,39,Femenino,"Calle Calle de Edmundo Vallés, 95, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.450009,-0.378309,1982,11,Thursday,Intento previo
1982-11-26,16:35,2023-04-16 16:35,Luis Miguel Patiño Catalá,71310453B,17,Masculino,"Carrer Cañada Modesta Saez, 24, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.450163,-0.343576,1982,11,Sunday,Enfermedad crónica
1982-12-12,14:56,2017-06-30 14:56,Luis Miguel Narciso Tovar Comas,24428014J,59,Masculino,"Plaza Cañada Lucila Martín, 127, Ciutat Vella, Valencia",Ciutat Vella,Arma de fuego,39.475196,-0.370224,1982,12,Friday,Intento previo
1982-12-26,16:50,2022-03-20 16:50,Telmo Pedrero Cardona,66143368Z,53,Masculino,"Carrer Cuesta Jacobo Campoy, 19, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.445388,-0.369971,1982,12,Sunday,Duelo reciente
1983-01-13,18:16,2023-06-05 18:16,Bruno Tristán Ibáñez Azorin,16570040N,30,Masculino,"Plaça Rambla de Olga Flores, 11, 6ºB, Poblats Marítims, Valencia",Poblats Marítims,Ahorcamiento,39.453676,-0.314342,1983,1,Monday,Sin antecedentes conocidos
1983-01-26,07:20,2014-01-10 07:20,Alejo Madrid Sureda,46297263B,73,Masculino,"Plaza Alameda Máxima Coll, 123, Benicalap, Valencia",Benicalap,Intoxicación medicamentosa,39.486761,-0.380122,1983,1,Friday,Abuso de sustancias
1983-01-26,00:13,2003-06-12 00:13,Pepe Blasco Vargas,19064068N,56,Masculino,"Plaça Calle Virgilio Calderón, 108, El Carme, Valencia",El Carme,Precipitación,39.475678,-0.372407,1983,1,Thursday,Depresión diagnosticada
1983-02-02,20:05,2020-11-26 20:05,Brunilda Ruiz-Bravo,69516344V,81,Femenino,"Plaça Rambla Leandro Sancho, 67, El Carme, Valencia",El Carme,Ahorcamiento,39.471083,-0.381509,1983,2,Thursday,Duelo reciente
1983-02-11,13:46,2013-12-15 13:46,Manolo Barbero Ortiz,40728728Y,37,Masculino,"Calle Pasaje de Evangelina Mateo, 88, Benimaclet, Valencia",Benimaclet,Otros,39.485188,-0.357779,1983,2,Sunday,Trastorno bipolar
1983-02-12,04:23,1990-08-14 04:23,Chus Uribe Simó,46778269H,69,Masculino,"Carrer Rambla Eligia Coronado, 52, Benimaclet, Valencia",Benimaclet,Sumersión,39.485392,-0.343585,1983,2,Tuesday,Intento previo
1983-02-19,06:52,1985-01-23 06:52,Iván López Sanchez,77837366F,77,Masculino,"Plaça Calle de Segismundo Pastor, 106, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.474555,-0.31164,1983,2,Wednesday,Problemas económicos
1983-02-28,20:29,1998-06-22 20:29,Aurelio Coll Jaén,94044392Z,65,Masculino,"Avenida Acceso Pascual Coloma, 145, Campanar, Valencia",Campanar,Precipitación,39.492318,-0.370095,1983,2,Monday,Depresión diagnosticada
1983-03-08,15:57,2025-12-02 15:57,Gerardo Mendizábal Escribano,26025721W,36,Masculino,"Plaza Ronda Apolonia Paredes, 64, Benimaclet, Valencia",Benimaclet,Precipitación,39.491018,-0.348916,1983,3,Tuesday,Depresión diagnosticada
1983-03-20,19:55,1982-08-19 19:55,Águeda de Millán,88909809C,58,Femenino,"Calle Calle de Tristán Alfonso, 113, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.460625,-0.365075,1983,3,Thursday,Problemas económicos
1983-03-26,10:07,1989-02-24 10:07,José Álamo,72189327D,81,Masculino,"Carrer Pasaje de María José Luján, 81, La Xerea, Valencia",La Xerea,Intoxicación medicamentosa,39.477806,-0.367228,1983,3,Friday,Trastorno bipolar
1983-04-03,22:39,2003-06-03 22:39,Ambrosio Peinado Madrid,30317091D,48,Masculino,"Avenida Cañada Íñigo Sans, 37, 1º1, El Carme, Valencia",El Carme,Precipitación,39.481615,-0.382629,1983,4,Tuesday,Enfermedad crónica
1983-04-04,04:52,2014-05-16 04:52,Heliodoro Sáenz-Isern,67392300T,45,Masculino,"Plaza Calle Maximiano Menéndez, 61, 7º1, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.428792,-0.336902,1983,4,Friday,Enfermedad crónica
1983-04-19,09:34,1997-01-30 09:34,Agapito Jaén Garriga,98162850T,27,Masculino,"Carrer Cuesta Vidal Adadia, 136, Poblats Marítims, Valencia",Poblats Marítims,Intoxicación medicamentosa,39.44968,-0.335541,1983,4,Thursday,Depresión diagnosticada
1983-04-21,13:41,1982-11-11 13:41,Dani Anaya Montalbán,28419506Q,46,Masculino,"Avenida Urbanización de Rolando Bilbao, 76, Patraix, Valencia",Patraix,Sumersión,39.448736,-0.405123,1983,4,Thursday,
1983-04-26,04:05,2005-09-17 04:05,Juan Francisco de Pascual,47241089D,53,Masculino,"Plaça Calle Jose Miguel Río, 107, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.468455,-0.369021,1983,4,Saturday,
1983-04-27,02:05,2012-10-19 02:05,Sandra Carolina Marin Montesinos,26936398V,28,Femenino,"Plaça Ronda Cayetano Ros, 38, 8ºB, El Cabanyal, Valencia",El Cabanyal,Corte/punzante,39.470773,-0.338549,1983,4,Friday,Problemas económicos
1983-05-11,13:06,2000-01-31 13:06,Lucio Herranz-Cobo,98870866F,66,Masculino,"Plaça Cuesta Edelmira Alegre, 37, Ciutat Vella, Valencia",Ciutat Vella,Arma de fuego,39.474566,-0.378971,1983,5,Monday,Duelo reciente
1983-05-22,14:13,2021-03-30 14:13,Carmela del Bonilla,56802956V,51,Femenino,"Calle Via Elpidio Benavent, 58, 5º2, Patraix, Valencia",Patraix,Corte/punzante,39.464038,-0.424983,1983,5,Tuesday,Enfermedad crónica
1983-05-24,23:14,1983-09-01 23:14,Custodia Pazos Paredes,23182514D,42,Femenino,"Plaza Pasaje Andrés Cases, 6, Malvarrosa, Valencia",Malvarrosa,Precipitación,39.466351,-0.307609,1983,5,Thursday,Sin antecedentes conocidos
1983-05-28,04:53,1987-10-21 04:53,Lino Pablo-Bello,67063296B,62,Masculino,"Plaça C. Berta Grau, 94, El Carme, Valencia",El Carme,Precipitación,39.483238,-0.362701,1983,5,Wednesday,Abuso de sustancias
1983-06-22,06:52,2008-10-11 06:52,Teodoro Casanovas-López,39835008C,25,Masculino,"Avenida Acceso de Casandra Calderon, 25, Quatre Carreres, Valencia",Quatre Carreres,Arma de fuego,39.455763,-0.340882,1983,6,Saturday,Problemas económicos
1983-06-27,21:31,2000-10-24 21:31,José Mari Carbonell Viana,67665720L,73,Masculino,"Calle Urbanización de Nazario Diéguez, 118, Ciutat Vella, Valencia",Ciutat Vella,Precipitación,39.47154,-0.371467,1983,6,Tuesday,Intento previo
1983-07-06,10:41,1981-04-16 10:41,Toribio Mármol Llano,98723294A,62,Masculino,"Plaza Glorieta Lucho Palau, 21, La Xerea, Valencia",La Xerea,Ahorcamiento,39.455413,-0.377112,1983,7,Thursday,
1983-08-01,18:56,1986-09-12 18:56,Mercedes Pombo Perea,99929175V,46,Femenino,"Calle C. Samanta Soriano, 61, La Xerea, Valencia",La Xerea,Ahorcamiento,39.472111,-0.37329,1983,8,Friday,Duelo reciente
1983-08-03,17:19,2013-11-16 17:19,Kike Manrique-Marín,89694801E,60,Masculino,"Calle Acceso de Leire Barón, 2, Russafa, Valencia",Russafa,Precipitación,39.463688,-0.366161,1983,8,Saturday,Trastorno bipolar
1983-08-05,00:49,2024-02-16 00:49,Mariano Machado Tudela,78891441S,59,Masculino,"Carrer Callejón de Juliana Salmerón, 13, 4ºB, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.454547,-0.364728,1983,8,Friday,Depresión diagnosticada
1983-08-05,22:17,2009-01-26 22:17,Hipólito Baeza Prieto,38818707C,21,Masculino,"Plaça Pasaje Soledad Olmedo, 111, La Xerea, Valencia",La Xerea,Ahorcamiento,39.480754,-0.39331,1983,8,Monday,Intento previo
